timestamp,client_id,topic,temp,humidity,message_rate,is_attack,anomaly_prediction
2026-02-06 00:43:40,plc_line1-8717,iot/factory/line2/sensor02/temp,27.78,36.22,9,0,0
2026-02-06 00:43:41,sensor_humid_01-73c1,iot/factory/line2/sensor02/temp,24.15,48.08,8,0,0
2026-02-06 00:43:44,edge_gateway_01-192.168.8.73,iot/factory/line1/sensor01/temp,27.65,33.71,3,0,0
2026-02-06 00:43:45,sensor_pressure_01-192.168.7.146,iot/factory/line2/sensor02/temp,27.67,48.71,3,0,0
2026-02-06 00:43:50,plc_line2-7565,iot/factory/line1/sensor01/temp,25.37,62.63,1,0,0
2026-02-06 00:43:54,sensor_pressure_01-96ad,iot/factory/line2/sensor02/temp,32.26,65.75,2,0,0
2026-02-06 00:43:59,recon_client-a159,iot/factory/line3/plc07/write,95.28,44.12,180,1,1
2026-02-06 00:44:01,plc_line1-7a22,iot/factory/line2/sensor02/humidity,29.23,36.07,8,0,0
2026-02-06 00:44:06,sensor_temp_01-54df,iot/factory/line2/sensor02/temp,28.81,63.08,7,0,0
2026-02-06 00:44:11,unregistered_node-ec92,iot/factory/config/upload,94.27,74.56,141,1,1
2026-02-06 00:44:14,sensor_pressure_01-1be1,iot/factory/line2/sensor02/temp,25.81,32.18,7,0,0
2026-02-06 00:44:16,backup_node-192.168.7.133,iot/factory/+/cmd,128.17,72.55,126,1,1
2026-02-06 00:44:21,sensor_temp_01-cd0e,iot/factory/line1/sensor01/humidity,22.99,58.08,3,0,0
2026-02-06 00:44:26,plc_emulator-4055,iot/debug/raw,120.6,29.78,173,1,1
2026-02-06 00:44:29,esp32_gateway-192.168.10.35,iot/factory/supervisor,109.21,22.29,198,1,1
2026-02-06 00:44:33,sensor_pressure_01-cd75,iot/factory/line1/sensor01/humidity,20.3,52.83,10,0,0
2026-02-06 00:44:38,edge_iot_node-192.168.8.150,iot/factory/supervisor,93.6,40.74,36,1,1
2026-02-06 00:44:42,maintenance_client-192.168.4.58,iot/factory/line1/hmi01/control,148.03,90.91,188,1,1
2026-02-06 00:44:47,plc_line1-4a1b,iot/factory/line1/sensor01/humidity,33.1,44.97,4,0,0
2026-02-06 00:44:48,hmi_debug_client-192.168.1.25,iot/factory/+/cmd,140.09,31.9,132,1,1
2026-02-06 00:44:49,plc_line1-192.168.5.211,iot/factory/line2/sensor02/humidity,24.19,69.41,10,0,0
2026-02-06 00:44:54,sensor_temp_01-192.168.8.34,iot/factory/line1/sensor01/humidity,27.84,43.06,6,0,0
2026-02-06 00:44:55,edge_gateway_01-dad5,iot/factory/line1/sensor01/humidity,21.18,64.6,7,0,0
2026-02-06 00:45:00,edge_scanner-6d2d,iot/factory/logs,102.24,61.41,113,1,1
2026-02-06 00:45:03,sensor_pressure_01-192.168.3.44,iot/factory/line1/sensor01/temp,21.11,49.04,9,0,0
2026-02-06 00:45:08,sensor_pressure_01-8482,iot/factory/line2/sensor02/temp,32.51,69.38,4,0,0
2026-02-06 00:45:11,paho_test_client-192.168.3.178,iot/factory/config/download,137.01,77.39,175,1,1
2026-02-06 00:45:12,plc_line2-0e88,iot/factory/line2/sensor02/humidity,20.02,33.79,6,0,0
2026-02-06 00:45:16,plc_line2-4992,iot/factory/line2/sensor02/temp,27.14,47.86,9,0,0
2026-02-06 00:45:17,sensor_emulator-c58e,iot/factory/line99/sensor01,102.17,45.68,91,1,0
2026-02-06 00:45:21,plc_line1-192.168.7.239,iot/factory/line1/sensor01/humidity,29.55,52.01,6,0,0
2026-02-06 00:45:24,edge_gateway_01-192.168.10.90,iot/factory/line1/sensor01/temp,26.01,45.68,3,0,0
2026-02-06 00:45:27,sensor_spoofer-c84b,iot/factory/engineering,99.14,52.9,195,1,1
2026-02-06 00:45:29,sensor_pressure_01-22a8,iot/factory/line1/sensor01/humidity,26.0,47.24,4,0,0
2026-02-06 00:45:34,sensor_pressure_01-83ff,iot/factory/line2/sensor02/temp,32.86,68.39,9,0,0
2026-02-06 00:45:37,mosquitto_sub-58e8,iot/system/time_sync,91.68,46.5,83,1,1
2026-02-06 00:45:39,plc_line2-8502,iot/factory/line1/sensor01/temp,23.8,47.89,8,0,0
2026-02-06 00:45:41,sensor_pressure_01-cbfa,iot/factory/line2/sensor02/temp,24.29,55.54,9,0,0
2026-02-06 00:45:45,sensor_humid_01-192.168.7.151,iot/factory/line1/sensor01/humidity,24.3,35.76,5,0,0
2026-02-06 00:45:50,hmi_debug_client-2e28,iot/factory/control,105.09,62.33,95,1,1
2026-02-06 00:45:54,sensor_pressure_01-192.168.7.140,iot/factory/line1/sensor01/temp,27.49,34.5,9,0,0
2026-02-06 00:45:58,sensor_humid_01-192.168.1.163,iot/factory/line1/sensor01/temp,25.29,52.35,5,0,0
2026-02-06 00:45:59,scanner_node-5670,iot/factory/line2/plc01/override,105.68,58.7,123,1,1
2026-02-06 00:46:01,edge_scanner-6add,iot/system/firmware,109.59,60.93,132,1,1
2026-02-06 00:46:04,plc_line2-192.168.10.39,iot/factory/line2/sensor02/humidity,25.3,32.63,5,0,0
2026-02-06 00:46:09,unauth_device-192.168.0.49,iot/factory/line1/plc02/write,135.79,72.47,27,1,1
2026-02-06 00:46:13,scanner_node-439f,iot/factory/logs,93.95,7.05,25,1,1
2026-02-06 00:46:17,edge_gateway_01-6b2b,iot/factory/line2/sensor02/temp,30.74,49.11,9,0,0
2026-02-06 00:46:19,sensor_humid_01-130f,iot/factory/line2/sensor02/humidity,24.94,65.02,7,0,0
2026-02-06 00:46:24,sensor_humid_01-30a1,iot/factory/line1/sensor01/temp,33.82,47.98,7,0,0
2026-02-06 00:46:26,temp_client-192.168.4.187,iot/factory/cmd,137.73,91.35,187,1,1
2026-02-06 00:46:28,sensor_humid_01-192.168.2.4,iot/factory/line2/sensor02/temp,29.23,57.78,5,0,0
2026-02-06 00:46:29,remote_access_client-81ec,iot/factory/diagnostics,145.02,35.39,147,1,1
2026-02-06 00:46:33,sensor_temp_01-192.168.0.16,iot/factory/line1/sensor01/humidity,33.14,33.21,2,0,0
2026-02-06 00:46:35,sensor_humid_01-9420,iot/factory/line1/sensor01/temp,28.78,51.09,7,0,0
2026-02-06 00:46:40,iot_gateway_test-2ecd,iot/system/update,144.04,29.34,35,1,1
2026-02-06 00:46:42,paho_test_client-0eda,iot/debug/test,107.96,41.86,49,1,1
2026-02-06 00:46:45,sensor_temp_01-5aa5,iot/factory/line1/sensor01/temp,31.48,42.92,3,0,0
2026-02-06 00:46:48,plc_line2-192.168.4.228,iot/factory/line1/sensor01/humidity,24.16,32.17,7,0,0
2026-02-06 00:46:53,plc_line1-192.168.10.163,iot/factory/line1/sensor01/humidity,23.99,59.05,3,0,0
2026-02-06 00:46:56,plc_emulator-192.168.3.210,iot/system/#,85.62,28.78,141,1,1
2026-02-06 00:46:58,backup_node-48f9,iot/factory/broadcast,128.93,34.45,88,1,1
2026-02-06 00:46:59,fake_plc_node-57c3,iot/factory/secrets,89.9,19.52,45,1,1
2026-02-06 00:47:02,plc_line2-192.168.9.35,iot/factory/line1/sensor01/humidity,21.31,47.89,10,0,0
2026-02-06 00:47:05,remote_access_client-ce5a,iot/system/#,147.55,55.59,150,1,1
2026-02-06 00:47:06,ghost_plc-e691,iot/debug/test,122.28,40.25,70,1,1
2026-02-06 00:47:09,plc_line2-caff,iot/factory/line1/sensor01/humidity,28.25,33.09,5,0,0
2026-02-06 00:47:13,sensor_temp_01-3cc0,iot/factory/line2/sensor02/humidity,25.91,55.79,10,0,0
2026-02-06 00:47:16,recon_client-192.168.0.18,iot/debug/memory,112.97,30.11,158,1,1
2026-02-06 00:47:17,sensor_temp_01-2c46,iot/factory/line2/sensor02/humidity,31.92,50.64,8,0,0
2026-02-06 00:47:20,plc_line2-bb7a,iot/factory/line1/sensor01/humidity,28.63,44.67,8,0,0
2026-02-06 00:47:22,sensor_humid_01-b8fe,iot/factory/line1/sensor01/humidity,21.13,65.28,9,0,0
2026-02-06 00:47:24,sensor_humid_01-192.168.2.55,iot/factory/line2/sensor02/temp,32.04,35.62,1,0,0
2026-02-06 00:47:26,edge_gateway_01-5e00,iot/factory/line1/sensor01/humidity,26.25,66.06,5,0,0
2026-02-06 00:47:27,edge_gateway_01-d4b7,iot/factory/line1/sensor01/humidity,24.36,47.05,10,0,0
2026-02-06 00:47:29,engineering_workstation-3f7f,iot/factory/diagnostics,102.04,86.93,138,1,1
2026-02-06 00:47:31,plc_line2-df44,iot/factory/line1/sensor01/temp,24.49,62.96,3,0,0
2026-02-06 00:47:35,edge_gateway_01-bff5,iot/factory/line1/sensor01/temp,30.15,36.35,6,0,0
2026-02-06 00:47:37,mosquitto_pub-5a5b,iot/factory/broadcast,90.86,69.86,77,1,1
2026-02-06 00:47:41,esp32_gateway-192.168.10.20,iot/+/+/cmd,123.91,69.72,133,1,1
2026-02-06 00:47:44,sensor_temp_01-be97,iot/factory/line2/sensor02/humidity,25.3,58.22,3,0,0
2026-02-06 00:47:49,edge_gateway_01-192.168.0.162,iot/factory/line2/sensor02/humidity,32.27,32.94,8,0,0
2026-02-06 00:47:52,vendor_support_tool-1597,iot/system/shutdown,111.35,15.21,186,1,1
2026-02-06 00:47:57,edge_gateway_01-192.168.8.87,iot/factory/line1/sensor01/humidity,30.85,40.09,3,0,0
2026-02-06 00:47:59,sensor_humid_01-192.168.5.191,iot/factory/line1/sensor01/temp,34.53,62.87,6,0,0
2026-02-06 00:48:00,sensor_temp_01-192.168.0.19,iot/factory/line2/sensor02/temp,23.57,69.22,3,0,0
2026-02-06 00:48:02,plc_line1-192.168.3.222,iot/factory/line1/sensor01/humidity,27.21,38.73,6,0,0
2026-02-06 00:48:07,fake_temp_sensor-8e6e,iot/factory/control,149.76,14.44,65,1,1
2026-02-06 00:48:08,sensor_humid_01-192.168.5.17,iot/factory/line1/sensor01/temp,30.86,51.45,7,0,0
2026-02-06 00:48:10,plc_line2-192.168.6.27,iot/factory/line2/sensor02/humidity,27.78,49.42,3,0,0
2026-02-06 00:48:13,sensor_spoofer-ba5a,iot/factory/line1/plc01/write,85.68,57.7,164,1,1
2026-02-06 00:48:18,edge_gateway_01-fcab,iot/factory/line1/sensor01/humidity,23.23,33.75,8,0,0
2026-02-06 00:48:19,sensor_temp_01-505e,iot/factory/line2/sensor02/humidity,26.97,58.17,7,0,0
2026-02-06 00:48:20,plc_line1-50ed,iot/factory/line1/sensor01/humidity,23.87,37.92,6,0,0
2026-02-06 00:48:22,sensor_humid_01-3845,iot/factory/line2/sensor02/temp,30.14,36.71,9,0,0
2026-02-06 00:48:27,sensor_temp_01-192.168.4.4,iot/factory/line2/sensor02/humidity,32.53,39.21,4,0,0
2026-02-06 00:48:30,vendor_support_tool-192.168.0.13,iot/factory/cmd,96.72,35.03,54,1,1
2026-02-06 00:48:34,edge_gateway_01-b28f,iot/factory/line1/sensor01/temp,33.08,64.59,5,0,0
2026-02-06 00:48:35,plc_line2-c7ed,iot/factory/line2/sensor02/temp,20.73,51.16,1,0,0
2026-02-06 00:48:40,sensor_spoofer-238a,iot/debug/raw,110.43,65.98,183,1,1
2026-02-06 00:48:43,sensor_humid_01-eb82,iot/factory/line2/sensor02/temp,31.74,65.25,9,0,0
2026-02-06 00:48:45,plc_line1-192.168.3.228,iot/factory/line1/sensor01/temp,30.27,61.45,4,0,0
2026-02-06 00:48:48,sensor_temp_01-7c8c,iot/factory/line2/sensor02/humidity,34.71,67.21,8,0,0
2026-02-06 00:48:50,plc_line2-255e,iot/factory/line1/sensor01/humidity,33.55,52.34,8,0,0
2026-02-06 00:48:53,sensor_humid_01-7bda,iot/factory/line2/sensor02/temp,30.51,55.98,1,0,0
2026-02-06 00:48:54,sensor_temp_01-192.168.2.23,iot/factory/line2/sensor02/temp,27.87,62.06,10,0,0
2026-02-06 00:48:55,sensor_pressure_01-192.168.10.96,iot/factory/line2/sensor02/temp,27.7,39.16,2,0,0
2026-02-06 00:48:58,sensor_pressure_01-192.168.8.180,iot/factory/line1/sensor01/temp,33.93,40.99,4,0,0
2026-02-06 00:49:03,sensor_pressure_01-192.168.9.64,iot/factory/line2/sensor02/temp,32.77,50.81,3,0,0
2026-02-06 00:49:08,diagnostic_laptop-192.168.7.23,iot/system/firmware,94.71,69.51,152,1,1
2026-02-06 00:49:10,plc_line2-2f2a,iot/factory/line2/sensor02/temp,22.64,33.07,1,0,1
2026-02-06 00:49:13,edge_gateway_01-5aa1,iot/factory/line2/sensor02/humidity,33.83,65.28,6,0,0
2026-02-06 00:49:14,plc_line1-4fda,iot/factory/line1/sensor01/humidity,31.27,63.72,7,0,0
2026-02-06 00:49:19,sensor_humid_01-cab6,iot/factory/line1/sensor01/humidity,20.14,50.84,3,0,0
2026-02-06 00:49:21,mqtt_debugger-6cf8,iot/factory/engineering,101.75,82.17,89,1,1
2026-02-06 00:49:25,fake_temp_sensor-0dcf,iot/factory/logs,82.76,70.25,185,1,1
2026-02-06 00:49:30,paho_test_client-192.168.7.94,iot/factory/config/upload,148.55,93.59,160,1,1
2026-02-06 00:49:31,virtual_sensor-1288,iot/factory/control,92.53,13.45,45,1,1
2026-02-06 00:49:32,sensor_humid_01-192.168.6.205,iot/factory/line2/sensor02/humidity,25.97,62.79,8,0,0
2026-02-06 00:49:33,remote_access_client-7cdc,iot/factory/config/backup,125.94,82.07,68,1,1
2026-02-06 00:49:36,plc_line1-4a97,iot/factory/line2/sensor02/humidity,29.23,67.38,4,0,0
2026-02-06 00:49:38,mqtt_debugger-5642,iot/factory/line3/plc07/write,95.8,85.66,111,1,1
2026-02-06 00:49:41,sensor_temp_01-192.168.2.12,iot/factory/line1/sensor01/humidity,20.77,48.73,6,0,0
2026-02-06 00:49:42,edge_gateway_01-5fc9,iot/factory/line2/sensor02/humidity,25.68,31.89,8,0,0
2026-02-06 00:49:47,sensor_pressure_01-192.168.9.39,iot/factory/line2/sensor02/temp,21.49,46.88,8,0,0
2026-02-06 00:49:48,unauth_device-192.168.7.121,iot/factory/line1/plc01/write,118.25,38.17,23,1,1
2026-02-06 00:49:51,sensor_pressure_01-7702,iot/factory/line2/sensor02/humidity,30.39,48.55,8,0,0
2026-02-06 00:49:56,edge_gateway_01-e00a,iot/factory/line2/sensor02/temp,33.87,43.57,2,0,0
2026-02-06 00:49:58,paho_test_client-192.168.5.50,iot/factory/config/upload,124.91,21.06,154,1,1
2026-02-06 00:49:59,sensor_humid_01-1343,iot/factory/line1/sensor01/humidity,28.18,31.93,8,0,0
2026-02-06 00:50:01,sensor_pressure_01-a173,iot/factory/line2/sensor02/temp,34.38,36.76,10,0,0
2026-02-06 00:50:04,plc_line1-e68a,iot/factory/line2/sensor02/temp,34.65,45.04,4,0,0
2026-02-06 00:50:05,unauth_device-568b,iot/factory/credentials,111.38,92.76,117,1,1
2026-02-06 00:50:08,sensor_humid_01-6585,iot/factory/line1/sensor01/humidity,30.07,33.64,9,0,0
2026-02-06 00:50:12,plc_line1-764d,iot/factory/line2/sensor02/temp,23.84,51.78,1,0,0
2026-02-06 00:50:14,plc_line2-3874,iot/factory/line2/sensor02/temp,33.91,51.04,8,0,0
2026-02-06 00:50:16,fake_temp_sensor-192.168.2.222,iot/debug/test,147.8,76.22,107,1,1
2026-02-06 00:50:20,unauth_device-192.168.4.56,iot/factory/config/upload,81.79,9.38,184,1,1
2026-02-06 00:50:23,edge_iot_node-319f,iot/system/service/stop,126.76,67.08,97,1,1
2026-02-06 00:50:28,plc_line1-6b24,iot/factory/line2/sensor02/temp,31.43,69.43,4,0,0
2026-02-06 00:50:29,sensor_humid_01-624c,iot/factory/line2/sensor02/temp,28.37,64.55,10,0,0
2026-02-06 00:50:30,sensor_temp_01-83e3,iot/factory/line1/sensor01/temp,27.02,66.62,4,0,0
2026-02-06 00:50:32,plc_line2-192.168.3.207,iot/factory/line2/sensor02/humidity,28.06,40.73,6,0,0
2026-02-06 00:50:37,fake_humidity_node-c041,iot/system/#,114.25,67.66,122,1,1
2026-02-06 00:50:41,edge_gateway_01-78e9,iot/factory/line2/sensor02/temp,27.94,66.31,6,0,0
2026-02-06 00:50:42,legacy_client-192.168.0.103,iot/system/firmware,104.24,63.3,121,1,1
2026-02-06 00:50:46,sensor_humid_01-15fc,iot/factory/line1/sensor01/temp,25.34,39.83,6,0,0
2026-02-06 00:50:51,plc_line2-192.168.5.76,iot/factory/line1/sensor01/temp,34.8,39.94,5,0,0
2026-02-06 00:50:53,sensor_pressure_01-192.168.4.175,iot/factory/line2/sensor02/humidity,33.64,50.64,5,0,0
2026-02-06 00:50:55,arduino_gateway-21b9,iot/factory/logs,146.85,73.22,32,1,1
2026-02-06 00:50:56,sensor_temp_01-d83c,iot/factory/line2/sensor02/humidity,32.32,44.68,2,0,0
2026-02-06 00:50:57,sensor_pressure_01-c493,iot/factory/line1/sensor01/temp,32.07,65.66,8,0,0
2026-02-06 00:51:02,edge_gateway_01-a583,iot/factory/line2/sensor02/temp,23.45,67.91,1,0,0
2026-02-06 00:51:04,edge_gateway_01-8bb3,iot/factory/line1/sensor01/humidity,28.27,47.91,3,0,0
2026-02-06 00:51:08,vendor_support_tool-6c52,iot/factory/admin,83.63,33.06,122,1,1
2026-02-06 00:51:12,sensor_temp_01-3a7f,iot/factory/line1/sensor01/humidity,25.18,34.79,6,0,0
2026-02-06 00:51:17,edge_gateway_01-192.168.4.84,iot/factory/line1/sensor01/temp,22.32,30.1,2,0,1
2026-02-06 00:51:21,plc_line1-192.168.10.68,iot/factory/line1/sensor01/temp,22.14,32.04,7,0,0
2026-02-06 00:51:23,backup_node-43f8,iot/+/+/cmd,96.82,14.65,92,1,1
2026-02-06 00:51:24,plc_line1-192.168.2.51,iot/factory/line1/sensor01/temp,31.12,42.67,3,0,0
2026-02-06 00:51:25,sensor_pressure_01-192.168.8.121,iot/factory/line1/sensor01/humidity,32.96,34.28,10,0,0
2026-02-06 00:51:29,virtual_sensor-be9c,iot/factory/config/upload,142.66,82.42,136,1,1
2026-02-06 00:51:34,rogue_plc-7821,iot/factory/supervisor,114.52,8.17,64,1,1
2026-02-06 00:51:39,sensor_temp_01-e80e,iot/factory/line1/sensor01/temp,32.48,41.26,10,0,0
2026-02-06 00:51:43,mqtt_explorer-59ea,iot/factory/line2/plc01/override,142.86,84.71,88,1,1
2026-02-06 00:51:47,paho_test_client-9303,iot/system/restart,147.85,59.03,101,1,1
2026-02-06 00:51:48,sensor_humid_01-192.168.4.154,iot/factory/line2/sensor02/humidity,31.01,57.38,5,0,0
2026-02-06 00:51:53,sensor_temp_01-192.168.3.216,iot/factory/line1/sensor01/temp,31.7,39.83,8,0,0
2026-02-06 00:51:56,plc_line2-192b,iot/factory/line2/sensor02/temp,24.03,35.22,10,0,0
2026-02-06 00:51:57,edge_gateway_01-577c,iot/factory/line1/sensor01/temp,25.67,30.81,3,0,0
2026-02-06 00:52:01,sensor_humid_01-6e07,iot/factory/line2/sensor02/temp,20.91,44.63,3,0,0
2026-02-06 00:52:06,edge_scanner-192.168.2.28,iot/factory/supervisor,123.69,14.93,138,1,1
2026-02-06 00:52:09,ghost_plc-192.168.4.10,iot/factory/engineering,132.45,23.79,66,1,1
2026-02-06 00:52:11,plc_line1-192.168.8.155,iot/factory/line1/sensor01/temp,30.64,49.86,3,0,0
2026-02-06 00:52:16,edge_iot_node-192.168.3.232,iot/system/update,129.28,87.06,180,1,1
2026-02-06 00:52:19,sensor_temp_01-50c2,iot/factory/line2/sensor02/humidity,26.0,34.65,8,0,0
2026-02-06 00:52:23,sensor_pressure_01-192.168.0.106,iot/factory/line1/sensor01/humidity,20.27,58.5,7,0,0
2026-02-06 00:52:24,temp_client-192.168.7.115,iot/factory/line1/plc02/write,149.99,79.85,155,1,1
2026-02-06 00:52:26,iot_gateway_test-5866,iot/factory/config/backup,131.24,44.66,112,1,1
2026-02-06 00:52:27,plc_line2-175a,iot/factory/line1/sensor01/temp,33.03,63.59,1,0,0
2026-02-06 00:52:28,edge_scanner-9885,iot/debug/#,85.74,75.91,44,1,1
2026-02-06 00:52:30,plc_line1-134d,iot/factory/line2/sensor02/humidity,32.2,46.83,3,0,0
2026-02-06 00:52:32,sensor_pressure_01-0fbf,iot/factory/line1/sensor01/humidity,28.7,30.54,4,0,0
2026-02-06 00:52:35,plc_line2-a150,iot/factory/line2/sensor02/humidity,29.54,56.21,5,0,0
2026-02-06 00:52:40,backup_node-2168,iot/factory/broadcast,110.91,72.28,23,1,1
2026-02-06 00:52:43,sensor_pressure_01-192.168.4.73,iot/factory/line1/sensor01/temp,30.28,60.67,10,0,0
2026-02-06 00:52:44,esp8266_node-192.168.4.93,iot/factory/line99/sensor01,97.58,60.01,75,1,1
2026-02-06 00:52:49,edge_gateway_01-711c,iot/factory/line2/sensor02/humidity,23.01,37.92,10,0,0
2026-02-06 00:52:51,sensor_humid_01-192.168.1.223,iot/factory/line1/sensor01/temp,21.0,61.42,3,0,0
2026-02-06 00:52:55,sensor_pressure_01-34a4,iot/factory/line2/sensor02/humidity,22.48,67.66,9,0,0
2026-02-06 00:53:00,sensor_humid_01-21cf,iot/factory/line1/sensor01/temp,29.96,31.0,8,0,0
2026-02-06 00:53:01,sensor_temp_01-f9e0,iot/factory/line2/sensor02/humidity,23.34,55.47,7,0,0
2026-02-06 00:53:03,sensor_pressure_01-192.168.6.38,iot/factory/line2/sensor02/temp,30.34,66.39,7,0,0
2026-02-06 00:53:07,paho_test_client-4bf5,iot/factory/secrets,104.89,73.28,130,1,1
2026-02-06 00:53:10,diagnostic_laptop-c811,iot/debug/memory,128.14,94.79,48,1,1
2026-02-06 00:53:15,edge_gateway_01-1298,iot/factory/line2/sensor02/temp,26.88,48.51,3,0,0
2026-02-06 00:53:16,sensor_pressure_01-192.168.6.84,iot/factory/line1/sensor01/humidity,24.67,54.58,8,0,0
2026-02-06 00:53:20,sensor_pressure_01-e599,iot/factory/line2/sensor02/humidity,25.16,32.56,1,0,0
2026-02-06 00:53:21,mosquitto_pub-192.168.2.15,iot/debug/raw,89.16,71.62,87,1,1
2026-02-06 00:53:24,sensor_humid_01-2d81,iot/factory/line2/sensor02/temp,26.89,47.07,7,0,0
2026-02-06 00:53:27,plc_line2-332a,iot/factory/line1/sensor01/humidity,32.73,44.61,6,0,0
2026-02-06 00:53:30,sensor_temp_01-da07,iot/factory/line2/sensor02/temp,21.6,50.82,5,0,0
2026-02-06 00:53:34,sensor_pressure_01-d5f9,iot/factory/line2/sensor02/humidity,23.88,54.69,10,0,0
2026-02-06 00:53:36,sensor_temp_01-fd85,iot/factory/line1/sensor01/humidity,32.41,66.0,5,0,0
2026-02-06 00:53:37,sensor_humid_01-1915,iot/factory/line2/sensor02/temp,23.61,33.72,2,0,0
2026-02-06 00:53:39,edge_gateway_01-192.168.0.10,iot/factory/line2/sensor02/humidity,20.92,43.71,2,0,0
2026-02-06 00:53:44,recon_client-192.168.9.155,iot/system/restart,138.25,27.22,30,1,1
2026-02-06 00:53:48,sensor_humid_01-5ae2,iot/factory/line1/sensor01/temp,30.6,53.61,8,0,0
2026-02-06 00:53:50,plc_line1-192.168.1.49,iot/factory/line1/sensor01/humidity,29.7,64.27,6,0,0
2026-02-06 00:53:54,sensor_pressure_01-9cde,iot/factory/line1/sensor01/humidity,23.69,44.38,2,0,0
2026-02-06 00:53:59,vendor_support_tool-3215,iot/factory/credentials,117.57,55.59,65,1,1
2026-02-06 00:54:01,edge_gateway_01-192.168.8.8,iot/factory/line2/sensor02/temp,30.17,54.0,4,0,0
2026-02-06 00:54:06,plc_line2-aa3e,iot/factory/line1/sensor01/humidity,24.87,64.99,8,0,0
2026-02-06 00:54:10,edge_gateway_01-3ecf,iot/factory/line1/sensor01/humidity,20.86,44.05,2,0,0
2026-02-06 00:54:11,edge_gateway_01-192.168.8.27,iot/factory/line1/sensor01/humidity,28.09,55.12,8,0,0
2026-02-06 00:54:12,sensor_pressure_01-76f0,iot/factory/line1/sensor01/temp,25.73,33.78,5,0,0
2026-02-06 00:54:13,edge_gateway_01-ffb7,iot/factory/line1/sensor01/temp,26.19,33.64,5,0,0
2026-02-06 00:54:15,plc_line1-dc85,iot/factory/line1/sensor01/temp,26.98,36.97,1,0,0
2026-02-06 00:54:20,plc_line2-5331,iot/factory/line1/sensor01/temp,21.38,34.21,7,0,0
2026-02-06 00:54:22,plc_line1-192.168.8.140,iot/factory/line2/sensor02/temp,21.5,52.21,5,0,0
2026-02-06 00:54:25,field_service_tool-36e4,iot/factory/engineering,108.4,76.85,37,1,1
2026-02-06 00:54:29,mqtt_explorer-8593,iot/debug/#,141.79,10.15,127,1,1
2026-02-06 00:54:33,plc_line1-9de7,iot/factory/line1/sensor01/temp,29.75,31.8,8,0,0
2026-02-06 00:54:36,plc_line2-2b94,iot/factory/line2/sensor02/temp,26.21,55.91,2,0,0
2026-02-06 00:54:41,plc_line2-192.168.7.234,iot/factory/line2/sensor02/temp,32.35,36.59,10,0,0
2026-02-06 00:54:43,esp32_gateway-dd56,iot/debug/raw,143.77,21.77,197,1,1
2026-02-06 00:54:48,edge_iot_node-192.168.5.114,iot/factory/config/backup,80.87,50.21,163,1,1
2026-02-06 00:54:52,iot_gateway_test-c266,iot/factory/config/upload,97.26,11.12,196,1,1
2026-02-06 00:54:57,plc_testbench-192.168.2.130,iot/system/#,121.58,61.45,180,1,1
2026-02-06 00:54:58,sensor_pressure_01-14e0,iot/factory/line2/sensor02/temp,34.64,55.6,4,0,0
2026-02-06 00:55:01,sensor_humid_01-fbe6,iot/factory/line2/sensor02/humidity,26.18,51.27,2,0,0
2026-02-06 00:55:06,plc_line2-192.168.10.215,iot/factory/line1/sensor01/temp,33.5,32.55,1,0,0
2026-02-06 00:55:09,arduino_gateway-9ba7,iot/factory/logs,126.93,32.35,167,1,1
2026-02-06 00:55:14,edge_iot_node-192.168.5.194,iot/factory/admin,124.89,29.16,137,1,1
2026-02-06 00:55:18,sensor_pressure_01-f4f8,iot/factory/line2/sensor02/humidity,20.54,58.32,6,0,0
2026-02-06 00:55:22,plc_line1-4fc1,iot/factory/line1/sensor01/temp,26.59,59.67,2,0,0
2026-02-06 00:55:23,fake_humidity_node-192.168.9.184,iot/factory/supervisor,93.82,48.9,25,1,1
2026-02-06 00:55:28,edge_gateway_01-e9b3,iot/factory/line2/sensor02/humidity,25.06,61.08,4,0,0
2026-02-06 00:55:32,diagnostic_laptop-667f,iot/system/update,86.84,19.42,64,1,1
2026-02-06 00:55:36,hmi_debug_client-90c1,iot/factory/admin,116.58,82.47,157,1,1
2026-02-06 00:55:37,sensor_pressure_01-c850,iot/factory/line2/sensor02/temp,25.59,58.68,10,0,0
2026-02-06 00:55:38,plc_line2-6d27,iot/factory/line1/sensor01/temp,29.4,61.4,1,0,0
2026-02-06 00:55:41,vendor_support_tool-2f83,iot/factory/line99/sensor01,147.28,74.63,42,1,1
2026-02-06 00:55:44,rogue_plc-2cc8,iot/factory/engineering,131.24,59.86,89,1,1
2026-02-06 00:55:48,plc_line2-192.168.6.60,iot/factory/line1/sensor01/temp,22.0,49.21,6,0,0
2026-02-06 00:55:51,sensor_humid_01-98f8,iot/factory/line2/sensor02/temp,20.68,49.63,3,0,0
2026-02-06 00:55:54,esp32_gateway-5d58,iot/factory/line99/sensor01,125.41,5.35,99,1,1
2026-02-06 00:55:58,edge_gateway_01-192.168.3.12,iot/factory/line1/sensor01/humidity,32.05,46.6,2,0,0
2026-02-06 00:56:00,sensor_humid_01-269d,iot/factory/line2/sensor02/humidity,34.55,50.61,3,0,0
2026-02-06 00:56:04,plc_line1-1bd7,iot/factory/line1/sensor01/humidity,20.02,34.75,2,0,0
2026-02-06 00:56:08,plc_line2-192.168.1.236,iot/factory/line2/sensor02/temp,29.82,32.59,5,0,0
